,0,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF,Film_Result_X [mm],Zoom_Result_X [mm], Zoom_Result_Y [mm]
237,2,5.15,4.3,0.35,-0.15,5.3,4.8,5.7,6.0,5.3,3.35,-0.006,0.0,0.0
238,2,5.066666666666666,4.566666666666666,0.3666666666666667,-0.1,5.366666666666667,5.066666666666666,5.4,5.933333333333334,5.3,3.533333333333333,-0.006,0.0,0.0
239,2,5.1,4.699999999999999,0.3,-0.15,5.45,5.0,5.300000000000001,5.65,5.35,3.525,-0.004,0.0,0.0
240,1,4.98,4.52,0.4,-0.08,5.4,4.92,5.26,5.48,5.8,3.54,0.0,0.0,0.0
241,2,5.1000000000000005,4.533333333333333,0.3666666666666667,-0.1333333333333333,5.366666666666667,4.933333333333334,5.6000000000000005,5.566666666666666,5.833333333333333,3.466666666666667,0.003,0.0,0.0
242,2,5.1,4.6,0.4,-0.1,5.5,5.0,5.9,5.800000000000001,5.35,3.525,0.008,0.0,0.0
243,2,5.033333333333334,4.6,0.3333333333333333,-0.1666666666666666,5.5,4.933333333333334,6.033333333333334,5.933333333333334,5.533333333333334,3.5499999999999994,0.011,0.0,0.0
244,2,4.95,4.3,0.35,-0.1,5.35,4.9,5.85,6.25,5.4,3.55,0.006,0.0,0.0
245,2,5.2,4.6,0.3666666666666667,-0.1333333333333333,5.366666666666667,4.9,5.7,6.233333333333333,5.4,3.5,0.004,0.0,0.0
246,2,4.95,4.6,0.4,-0.15,5.45,5.0,5.4,6.1,5.6,3.475,-0.007,0.0,0.0
247,1,4.94,4.5,0.3399999999999999,-0.12,5.4,4.92,5.24,5.68,5.74,3.5700000000000003,-0.011,0.0,0.0
248,2,4.933333333333334,4.533333333333333,0.3666666666666667,-0.1,5.366666666666667,4.966666666666667,5.3,5.599999999999999,5.666666666666667,3.5,0.0,0.0,0.0
249,2,5.050000000000001,4.6,0.3,-0.15,5.45,4.95,5.5,5.75,5.4,3.55,0.016,0.0,0.0
250,2,5.0,4.666666666666667,0.3666666666666667,-0.1333333333333333,5.533333333333334,4.966666666666667,5.766666666666667,5.966666666666666,5.566666666666666,3.5500000000000003,0.027,0.0,0.0
251,2,4.9,4.5,0.35,-0.1,5.4,4.85,6.0,5.95,5.45,3.525,0.026,0.0,0.0
252,2,4.966666666666667,4.5,0.3666666666666667,-0.0666666666666666,5.333333333333333,4.9,5.933333333333334,6.033333333333334,5.4,3.483333333333333,0.004,0.0,0.0
253,2,4.9,4.55,0.3,-0.1,5.45,4.9,5.75,6.05,5.6,3.525,-0.013,0.0,0.0
254,1,4.96,4.6,0.36,-0.12,5.44,4.9,5.42,5.92,5.74,3.54,-0.021,0.0,0.0
255,2,4.933333333333334,4.6,0.3333333333333333,-0.1,5.366666666666667,4.9,5.3,5.866666666666667,5.7,3.466666666666667,0.0,0.0,0.0
256,2,5.05,4.6,0.35,0.0,5.45,4.9,5.4,5.75,5.35,3.525,0.0,0.0,0.0
257,2,5.066666666666666,4.666666666666667,0.3333333333333333,-0.1333333333333333,5.433333333333334,4.933333333333334,5.766666666666667,5.7,5.533333333333334,3.5666666666666664,0.004,0.0,0.0
258,2,5.05,4.6,0.35,-0.15,5.4,4.9,5.95,6.0,5.4,3.55,0.006,0.0,0.0
259,2,4.966666666666667,4.6,0.3666666666666667,-0.0666666666666666,5.400000000000001,4.9,6.099999999999999,6.0,5.366666666666667,3.483333333333334,0.003,0.0,0.0
260,2,5.0,4.6,0.35,-0.1,5.5,4.9,5.85,6.199999999999999,5.65,3.525,0.0,0.0,0.0
261,1,5.0,4.64,0.3399999999999999,-0.1,5.5,4.9,5.42,6.34,5.74,3.55,-0.015,0.0,0.0
262,2,4.833333333333333,4.6,0.3666666666666667,-0.1,5.366666666666667,4.9,5.2,5.9,5.666666666666667,3.5500000000000003,-0.011,0.0,0.0
263,2,4.95,4.55,0.3,-0.1,5.4,4.9,5.4,5.55,5.6,3.475,-0.009,0.0,0.0
264,2,4.966666666666667,4.533333333333333,0.4000000000000001,-0.0666666666666666,5.433333333333334,4.866666666666667,5.5,5.366666666666667,5.5,3.5499999999999994,-0.011,0.0,0.0
265,2,5.05,4.6,0.35,-0.15,5.5,4.8,5.55,5.7,5.3,3.575,0.0,0.0,0.0
266,2,4.9,4.533333333333333,0.3666666666666667,-0.1333333333333333,5.333333333333333,4.9,5.833333333333333,5.900000000000001,5.333333333333333,3.516666666666667,0.005,0.0,0.0
267,2,4.9,4.55,0.35,-0.1,5.4,4.85,5.9,6.0,5.6,3.5,0.017,0.0,0.0
268,2,5.0,4.7,0.3,-0.1,5.5,4.9,5.866666666666667,5.966666666666666,5.7,3.583333333333333,0.005,0.0,0.0
269,2,5.0,4.55,0.4,-0.1,5.45,4.9,5.7,5.9,5.8,3.55,-0.007,0.0,0.0
270,1,4.88,4.56,0.34,-0.12,5.4,4.86,5.4,5.720000000000001,5.540000000000001,3.51,-0.008,0.0,0.0
271,2,4.966666666666667,4.633333333333333,0.3333333333333333,-0.1,5.4,4.9,5.333333333333333,5.433333333333334,5.466666666666666,3.533333333333333,-0.012,0.0,0.0
272,2,4.95,4.6,0.4,-0.15,5.45,4.9,5.35,5.35,5.3,3.575,-0.012,0.0,0.0
273,2,4.966666666666667,4.6,0.3333333333333333,-0.1666666666666666,5.466666666666666,4.9,5.533333333333334,5.566666666666666,5.333333333333333,3.5,0.0,0.0,0.0
274,2,4.800000000000001,4.6,0.3,-0.1,5.4,5.05,5.800000000000001,5.8,5.65,3.45,0.017,0.0,0.0
275,2,5.1,4.566666666666666,0.4000000000000001,-0.1333333333333333,5.466666666666666,4.966666666666667,6.0,5.866666666666667,5.766666666666667,3.516666666666667,0.008,0.0,0.0
276,2,5.15,4.699999999999999,0.35,-0.15,5.45,5.0,5.9,5.9,5.9,3.5,-0.004,0.0,0.0
277,1,4.92,4.6,0.36,-0.1,5.42,4.880000000000001,5.5600000000000005,6.08,5.68,3.49,-0.016,0.0,0.0
278,2,4.933333333333334,4.666666666666667,0.3666666666666667,-0.1,5.4,4.966666666666667,5.266666666666667,5.766666666666667,5.5,3.5499999999999994,-0.012,0.0,0.0
279,2,5.1,4.699999999999999,0.35,-0.1,5.55,4.95,5.35,5.55,5.3,3.5,-0.016,0.0,0.0
280,2,5.033333333333333,4.6,0.3666666666666667,-0.1333333333333333,5.466666666666666,4.866666666666667,5.433333333333334,5.566666666666666,5.466666666666666,3.5,-0.008,0.0,0.0
281,2,4.95,4.6,0.35,-0.1,5.4,4.9,5.699999999999999,5.7,5.6,3.475,0.006,0.0,0.0
282,2,4.933333333333334,4.533333333333333,0.3666666666666667,-0.1,5.466666666666666,5.0,6.0,5.8,5.8,3.533333333333333,0.017,0.0,0.0
283,2,5.15,4.8,0.35,-0.1,5.55,4.95,6.05,5.9,5.9,3.525,0.013,0.0,0.0
284,1,5.0,4.6,0.32,-0.12,5.44,4.9,5.86,6.08,5.6,3.4799999999999995,0.005,0.0,0.0
285,2,4.966666666666667,4.6,0.3666666666666667,-0.1,5.433333333333334,4.966666666666667,5.433333333333334,5.9,5.5,3.483333333333333,-0.007,0.0,0.0
286,2,5.2,4.75,0.3,0.0,5.55,4.9,5.4,5.550000000000001,5.3,3.55,-0.008,0.0,0.0
287,2,5.133333333333333,4.6,0.3333333333333333,-0.1,5.533333333333334,4.866666666666667,5.400000000000001,5.5,5.433333333333334,3.466666666666667,0.0,0.0,0.0
288,2,4.95,4.5,0.25,-0.15,5.45,4.95,5.4,5.6,5.5,3.45,-0.006,0.0,0.0
289,2,4.933333333333334,4.6,0.3333333333333333,-0.1,5.466666666666666,4.966666666666667,5.8,5.666666666666667,5.8,3.483333333333333,0.004,0.0,0.0
290,2,5.15,4.8,0.35,-0.1,5.6,5.0,6.1,5.8,5.9,3.575,0.012,0.0,0.0
291,1,5.1,4.619999999999999,0.3,-0.1,5.5200000000000005,4.9,5.98,6.0600000000000005,5.680000000000001,3.4799999999999995,0.008,0.0,0.0
292,2,4.966666666666667,4.566666666666666,0.3333333333333333,-0.1333333333333333,5.433333333333334,4.966666666666667,5.6000000000000005,6.233333333333333,5.5,3.4333333333333336,0.0,0.0,0.0
293,2,5.1,4.7,0.3,-0.1,5.5,4.95,5.35,5.95,5.3,3.5,-0.011,0.0,0.0
294,2,5.133333333333333,4.666666666666667,0.3333333333333333,-0.1333333333333333,5.566666666666666,4.9,5.266666666666667,5.766666666666667,5.566666666666666,3.533333333333333,-0.01,0.0,0.0
295,2,5.05,4.55,0.35,-0.1,5.5,4.9,5.4,5.65,5.65,3.525,-0.005,0.0,0.0
296,2,5.0,4.566666666666666,0.3666666666666667,-0.1333333333333333,5.466666666666666,4.966666666666667,5.366666666666667,5.6000000000000005,5.666666666666667,3.4500000000000006,-0.004,0.0,0.0
297,2,5.0,4.8,0.35,-0.1,5.55,4.95,5.55,5.9,5.9,3.525,0.009,0.0,0.0
298,1,5.119999999999999,4.659999999999999,0.38,-0.16,5.54,4.94,5.92,6.0,5.62,3.4799999999999995,0.017,0.0,0.0
299,2,5.033333333333334,4.566666666666666,0.3,-0.0666666666666666,5.433333333333334,4.933333333333334,5.9,6.033333333333334,5.366666666666667,3.466666666666667,0.018,0.0,0.0
300,2,4.9,4.699999999999999,0.35,-0.05,5.6,5.0,5.6,6.05,5.3,3.525,0.0,0.0,0.0
301,2,5.166666666666667,4.8,0.3333333333333333,-0.0666666666666666,5.599999999999999,4.9,5.466666666666666,5.9,5.533333333333334,3.533333333333333,-0.005,0.0,0.0
302,2,5.15,4.55,0.35,-0.05,5.5,4.9,5.3,5.75,5.65,3.45,-0.008,0.0,0.0
303,2,5.033333333333334,4.533333333333333,0.3666666666666667,-0.1,5.433333333333334,4.933333333333334,5.3,5.5,5.833333333333333,3.4333333333333336,-0.008,0.0,0.0
304,2,5.050000000000001,4.75,0.4,-0.15,5.55,5.0,5.3,5.6,5.9,3.525,-0.009,0.0,0.0
305,2,5.133333333333334,4.766666666666667,0.3666666666666667,-0.1333333333333333,5.566666666666666,4.866666666666667,5.5,5.866666666666667,5.666666666666667,3.533333333333333,0.0,0.0,0.0
306,2,5.2,4.4,0.3,-0.1,5.35,4.95,6.3,6.55,5.45,3.5,0.0,0.0,0.0
307,1,5.0,4.48,0.3399999999999999,-0.12,5.38,5.0200000000000005,6.26,6.58,5.42,3.4799999999999995,0.003,0.0,0.0
308,2,5.066666666666666,4.566666666666666,0.3666666666666667,-0.1,5.466666666666666,5.0,5.6000000000000005,6.233333333333333,5.366666666666667,3.5,-0.007,0.0,0.0
309,2,5.0,4.45,0.4,-0.1,5.35,5.0,5.35,5.9,5.699999999999999,3.5,-0.021,0.0,0.0
310,2,4.966666666666667,4.333333333333333,0.3333333333333333,-0.1,5.3,4.966666666666667,5.2,5.666666666666667,5.733333333333333,3.466666666666667,-0.018,0.0,0.0
311,2,4.7,4.5,0.35,-0.15,5.4,5.05,5.3,5.65,5.7,3.55,-0.008,0.0,0.0
312,2,4.966666666666667,4.566666666666666,0.3333333333333333,-0.0666666666666666,5.433333333333334,4.966666666666667,5.266666666666667,5.6000000000000005,5.566666666666666,3.5666666666666664,0.0,0.0,0.0
313,2,5.1,4.55,0.3,-0.1,5.35,5.0,5.65,5.85,5.5,3.475,0.017,0.0,0.0
314,1,4.96,4.46,0.32,-0.1,5.32,5.0,5.86,5.9,5.3,3.51,0.022,0.0,0.0
315,2,4.966666666666666,4.6,0.3,-0.1333333333333333,5.433333333333334,5.0,5.833333333333333,5.866666666666667,5.6000000000000005,3.533333333333333,0.013,0.0,0.0
316,2,4.95,4.6,0.35,0.0,5.35,5.0,5.7,5.95,5.7,3.475,0.005,0.0,0.0
317,2,5.033333333333333,4.4,0.4000000000000001,-0.1333333333333333,5.3,4.966666666666667,5.4,5.833333333333333,5.8,3.483333333333333,-0.004,0.0,0.0
318,2,4.9,4.5,0.35,-0.1,5.4,5.0,5.3,5.45,5.550000000000001,3.525,-0.006,0.0,0.0
319,2,5.0,4.533333333333333,0.3666666666666667,-0.0666666666666666,5.433333333333334,4.966666666666667,5.466666666666666,5.4,5.5,3.5499999999999994,-0.004,0.0,0.0
320,2,4.699999999999999,4.55,0.35,-0.1,5.4,4.95,5.45,5.5,5.550000000000001,3.5,0.0,0.0,0.0
321,1,4.92,4.5,0.36,-0.08,5.32,5.0,5.7,5.82,5.44,3.5,0.012,0.0,0.0
322,2,4.966666666666667,4.566666666666666,0.3333333333333333,-0.1,5.433333333333334,5.0,5.9,6.233333333333333,5.466666666666666,3.533333333333333,0.017,0.0,0.0
323,2,5.0,4.6,0.3,-0.1,5.4,5.0,5.699999999999999,6.25,5.8,3.55,0.01,0.0,0.0
324,2,5.0,4.449999999999999,0.3,-0.05,5.35,4.95,5.6,6.1,5.9,3.55,0.0,0.0,0.0
325,2,4.8,4.3,0.4,-0.1,5.3,5.0,5.4,6.1,5.9,3.45,-0.012,0.0,0.0
326,2,4.9,4.4,0.4,-0.1,5.3,4.9,5.4,6.0,5.9,3.5,-0.012,0.0,0.0
327,2,5.0,4.6,0.3,-0.1,5.4,5.0,5.2,5.9,5.5,3.6,-0.006,0.0,0.0
328,1,4.94,4.6,0.3399999999999999,-0.08,5.46,5.0,5.24,5.7,5.5200000000000005,3.55,-0.005,0.0,0.0
329,2,5.033333333333333,4.333333333333333,0.3333333333333333,-0.1,5.333333333333333,4.933333333333334,5.233333333333333,5.633333333333333,5.333333333333333,3.483333333333333,0.0,0.0,0.0
330,2,5.050000000000001,4.6,0.3,-0.15,5.3,5.0,5.6,5.800000000000001,5.35,3.5,0.016,0.0,0.0
331,2,4.966666666666667,4.566666666666666,0.3333333333333333,-0.1333333333333333,5.433333333333334,5.0,5.7,6.033333333333334,5.633333333333333,3.5499999999999994,0.01,0.0,0.0
332,2,5.0,4.6,0.3,-0.05,5.45,4.9,5.85,6.15,5.8,3.575,0.006,0.0,0.0
333,2,5.033333333333333,4.466666666666666,0.3666666666666667,-0.1666666666666666,5.333333333333333,4.833333333333333,5.633333333333333,6.099999999999999,5.900000000000001,3.466666666666667,0.0,0.0,0.0
334,2,5.0,4.449999999999999,0.35,-0.1,5.3,5.0,5.5,6.0,5.65,3.525,-0.01,0.0,0.0
335,1,5.04,4.58,0.36,-0.16,5.44,4.92,5.18,5.720000000000001,5.5200000000000005,3.55,-0.016,0.0,0.0
336,2,5.0,4.533333333333333,0.3666666666666667,-0.1666666666666666,5.366666666666667,4.866666666666667,5.233333333333333,5.366666666666667,5.333333333333333,3.483333333333333,0.0,0.0,0.0
337,2,5.1,4.449999999999999,0.3,-0.1,5.3,4.95,5.25,5.5,5.65,3.475,0.005,0.0,0.0
338,2,5.066666666666666,4.566666666666666,0.3666666666666667,-0.1333333333333333,5.400000000000001,4.966666666666667,5.566666666666666,5.766666666666667,5.599999999999999,3.533333333333333,0.011,0.0,0.0
339,2,5.0,4.55,0.4,-0.15,5.45,4.9,5.85,5.95,5.8,3.5,0.0,0.0,0.0
340,2,5.1000000000000005,4.566666666666666,0.4000000000000001,-0.1333333333333333,5.433333333333334,4.866666666666667,5.9,5.933333333333334,5.900000000000001,3.5,-0.01,0.0,0.0
341,2,5.1,4.5,0.3,-0.1,5.3,5.0,5.75,6.05,5.5,3.45,-0.023,0.0,0.0
342,2,5.0,4.6,0.3333333333333333,-0.1333333333333333,5.333333333333333,5.0,5.533333333333334,5.966666666666666,5.566666666666666,3.5666666666666664,-0.012,0.0,0.0
343,2,5.05,4.6,0.35,-0.1,5.45,4.85,5.300000000000001,5.85,5.35,3.525,-0.009,0.0,0.0
344,1,5.119999999999999,4.5200000000000005,0.36,-0.1,5.38,4.9,5.119999999999999,5.659999999999999,5.44,3.49,-0.004,0.0,0.0
345,2,5.033333333333333,4.533333333333333,0.3666666666666667,-0.1,5.366666666666667,4.966666666666667,5.366666666666667,5.433333333333334,5.7,3.533333333333333,0.008,0.0,0.0
346,2,5.15,4.6,0.3,-0.15,5.5,4.9,5.65,5.699999999999999,5.75,3.5,0.015,0.0,0.0
347,2,5.066666666666666,4.6,0.3666666666666667,-0.1333333333333333,5.4,4.866666666666667,5.766666666666667,5.866666666666667,5.733333333333333,3.533333333333333,0.011,0.0,0.0
348,2,5.1,4.35,0.3,-0.1,5.3,4.9,5.9,5.95,5.3,3.475,0.0,0.0,0.0
349,2,5.066666666666666,4.566666666666666,0.4000000000000001,-0.0333333333333333,5.366666666666667,4.966666666666667,5.599999999999999,5.966666666666666,5.466666666666666,3.533333333333333,0.0,0.0,0.0
350,2,5.0,4.6,0.35,-0.1,5.45,4.95,5.5,5.7,5.3,3.55,0.0,0.0,0.0
351,1,5.04,4.52,0.3,-0.12,5.4,4.9,5.3,5.38,5.359999999999999,3.51,0.0,0.0,0.0
352,2,5.033333333333334,4.5,0.3,-0.1666666666666666,5.366666666666667,4.966666666666667,5.3,5.366666666666667,5.7,3.483333333333333,-0.006,0.0,0.0
353,2,5.050000000000001,4.6,0.4,-0.1,5.55,4.95,5.3,5.3,5.85,3.525,0.0,0.0,0.0
354,2,5.033333333333333,4.6,0.3666666666666667,-0.1666666666666666,5.5,4.9,5.566666666666666,5.8,5.6000000000000005,3.533333333333333,0.007,0.0,0.0
355,2,5.05,4.3,0.3,-0.15,5.35,4.9,5.85,6.0,5.5,3.475,0.006,0.0,0.0
356,2,5.1000000000000005,4.5,0.3,-0.1,5.333333333333333,4.966666666666667,5.833333333333333,6.166666666666667,5.466666666666666,3.5500000000000003,-0.005,0.0,0.0
357,2,5.1,4.55,0.4,-0.15,5.4,4.85,5.65,6.15,5.4,3.575,-0.013,0.0,0.0
358,1,5.0600000000000005,4.54,0.34,-0.14,5.48,4.86,5.36,6.0200000000000005,5.48,3.5,-0.007,0.0,0.0
359,2,5.033333333333333,4.5,0.3333333333333333,-0.1666666666666666,5.333333333333333,4.9,5.2,5.633333333333333,5.733333333333333,3.533333333333333,0.0,0.0,0.0
360,2,5.050000000000001,4.55,0.3,-0.15,5.45,4.95,5.25,5.65,5.85,3.55,0.0,0.0,0.0
361,2,5.166666666666667,4.6,0.3,-0.1,5.566666666666666,4.866666666666667,5.166666666666667,5.7,5.666666666666667,3.5666666666666664,0.0,0.0,0.0
362,2,5.0,4.6,0.4,-0.15,5.4,4.9,5.55,5.9,5.550000000000001,3.475,0.014,0.0,0.0
363,2,5.1000000000000005,4.433333333333334,0.3,-0.1,5.3,5.0,5.866666666666667,5.966666666666666,5.366666666666667,3.516666666666667,0.024,0.0,0.0
364,2,5.15,4.5,0.4,-0.1,5.45,4.95,5.9,5.9,5.3,3.525,0.006,0.0,0.0
365,1,5.08,4.62,0.38,-0.14,5.5200000000000005,4.9,5.720000000000001,5.96,5.48,3.51,0.0,0.0,0.0
366,2,5.1000000000000005,4.4,0.3666666666666667,-0.1,5.3,4.9,5.3,5.8,5.766666666666667,3.5499999999999994,0.003,0.0,0.0
367,2,5.15,4.6,0.4,-0.1,5.4,5.0,5.3,5.45,5.9,3.55,0.0,0.0,0.0
368,2,5.233333333333333,4.8,0.3333333333333333,-0.1666666666666666,5.533333333333334,4.833333333333333,5.266666666666667,5.533333333333334,5.766666666666667,3.6,-0.005,0.0,0.0
369,2,5.0,4.6,0.35,-0.1,5.45,4.9,5.2,5.65,5.55,3.5,0.006,0.0,0.0
370,2,5.133333333333334,4.4,0.3333333333333333,-0.1,5.3,4.933333333333334,5.5,5.866666666666667,5.3,3.5500000000000003,0.017,0.0,0.0
371,2,5.1,4.6,0.3,-0.15,5.5,4.9,5.7,6.1,5.3,3.55,0.015,0.0,0.0
372,1,5.1,4.72,0.3399999999999999,-0.12,5.58,4.86,5.779999999999999,5.94,5.58,3.53,0.0,0.0,0.0
373,2,5.133333333333334,4.466666666666667,0.3333333333333333,-0.1,5.3,4.933333333333334,5.366666666666667,6.166666666666667,5.8,3.483333333333333,-0.016,0.0,0.0
374,2,5.2,4.5,0.35,-0.1,5.35,4.95,5.2,5.85,5.800000000000001,3.55,-0.02,0.0,0.0
375,2,5.166666666666667,4.733333333333333,0.3333333333333333,-0.1333333333333333,5.566666666666666,4.833333333333333,5.066666666666666,5.666666666666667,5.566666666666666,3.5666666666666664,0.0,0.0,0.0
376,2,5.2,4.699999999999999,0.4,-0.15,5.55,4.9,5.1,5.65,5.4,3.55,0.004,0.0,0.0
377,2,5.066666666666666,4.433333333333334,0.3333333333333333,-0.1,5.3,4.9,5.2,5.633333333333333,5.3,3.516666666666667,0.007,0.0,0.0
378,2,5.15,4.6,0.35,-0.1,5.35,4.85,5.449999999999999,5.85,5.3,3.55,0.009,0.0,0.0
379,2,5.166666666666667,4.7,0.3333333333333333,-0.1,5.533333333333334,4.9,5.766666666666667,5.966666666666666,5.466666666666666,3.5,0.008,0.0,0.0
380,2,5.05,4.6,0.3,-0.1,5.6,4.9,5.9,5.9,5.75,3.475,0.005,0.0,0.0
381,1,5.04,4.5,0.3399999999999999,-0.12,5.34,4.9,5.48,6.12,5.779999999999999,3.54,0.004,0.0,0.0
382,2,5.1000000000000005,4.7,0.3333333333333333,-0.1,5.566666666666666,4.866666666666667,5.233333333333333,5.8,5.4,3.583333333333333,0.0,0.0,0.0
383,2,5.15,4.65,0.3,-0.15,5.6,4.8,5.15,5.55,5.5,3.525,0.0,0.0,0.0
384,2,5.133333333333333,4.433333333333334,0.3333333333333333,-0.1333333333333333,5.400000000000001,4.866666666666667,5.400000000000001,5.3,5.333333333333333,3.483333333333333,-0.011,0.0,0.0
385,2,5.15,4.6,0.3,-0.05,5.35,4.9,5.3,5.5,5.6,3.55,-0.004,0.0,0.0
386,2,5.2,4.666666666666667,0.3,-0.0666666666666666,5.466666666666666,4.8,5.566666666666666,5.866666666666667,5.633333333333333,3.533333333333333,0.007,0.0,0.0
387,2,5.1,4.8,0.35,-0.05,5.6,4.85,5.8,6.05,5.75,3.5,0.011,0.0,0.0
388,1,5.12,4.44,0.3399999999999999,-0.12,5.380000000000001,4.86,5.74,6.0,5.840000000000001,3.51,0.0,0.0,0.0
389,2,5.2,4.633333333333333,0.3,-0.1333333333333333,5.5,4.9,5.466666666666666,5.866666666666667,5.533333333333334,3.583333333333333,-0.016,0.0,0.0
390,2,5.1,4.8,0.3,-0.15,5.6,4.85,5.199999999999999,5.65,5.3,3.475,-0.029,0.0,0.0
391,2,5.166666666666667,4.6,0.3666666666666667,-0.0666666666666666,5.466666666666666,4.9,5.133333333333333,5.633333333333333,5.333333333333333,3.483333333333333,-0.018,0.0,0.0
392,2,5.0,4.6,0.35,-0.15,5.4,4.9,5.1,5.65,5.3,3.525,-0.005,0.0,0.0
393,2,5.166666666666667,4.6,0.3,-0.1,5.5,4.866666666666667,5.3,5.766666666666667,5.633333333333333,3.5666666666666664,0.012,0.0,0.0
394,2,5.35,4.8,0.3,-0.1,5.6,4.9,5.6,5.9,5.85,3.55,0.022,0.0,0.0
395,1,5.1,4.56,0.32,-0.1,5.46,4.86,5.9,5.9,5.82,3.5200000000000005,0.009,0.0,0.0
396,2,5.033333333333333,4.666666666666667,0.3666666666666667,-0.1333333333333333,5.466666666666666,4.866666666666667,5.733333333333333,5.866666666666667,5.5,3.5500000000000003,0.0,0.0,0.0
397,2,5.15,4.800000000000001,0.35,-0.15,5.6,4.95,5.5,6.0,5.3,3.575,-0.008,0.0,0.0
398,2,5.2,4.7,0.3333333333333333,-0.1333333333333333,5.533333333333334,4.833333333333333,5.166666666666667,5.7,5.433333333333334,3.5,-0.01,0.0,0.0
399,2,5.0,4.55,0.4,-0.1,5.35,4.85,5.25,5.45,5.6,3.575,-0.003,0.0,0.0
400,2,5.133333333333333,4.566666666666666,0.3666666666666667,-0.1666666666666666,5.433333333333334,4.9,5.3,5.3,5.633333333333333,3.516666666666667,0.0,0.0,0.0
401,2,5.25,4.8,0.35,-0.1,5.6,4.9,5.5,5.25,5.9,3.525,0.006,0.0,0.0
402,1,5.12,4.619999999999999,0.3399999999999999,-0.12,5.5,4.94,5.84,5.76,5.66,3.49,0.01,0.0,0.0
403,2,5.033333333333334,4.666666666666667,0.3333333333333333,-0.1,5.433333333333334,4.9,5.766666666666667,6.166666666666667,5.466666666666666,3.583333333333333,0.006,0.0,0.0
404,2,5.1,4.8,0.35,-0.15,5.55,4.9,5.55,6.05,5.4,3.55,-0.006,0.0,0.0
405,2,5.033333333333333,4.733333333333333,0.3666666666666667,-0.1,5.533333333333334,4.9,5.333333333333333,6.0,5.466666666666666,3.466666666666667,-0.014,0.0,0.0
406,2,4.95,4.6,0.35,-0.1,5.4,4.9,5.199999999999999,5.7,5.5,3.5,-0.013,0.0,0.0
407,2,4.833333333333333,4.533333333333333,0.2666666666666666,-0.1,5.400000000000001,4.933333333333334,5.066666666666666,5.5,5.7,3.483333333333333,-0.006,0.0,0.0
408,2,5.050000000000001,4.8,0.25,-0.2,5.55,4.9,5.15,5.45,5.85,3.525,0.0,0.0,0.0
409,1,4.96,4.64,0.36,-0.1,5.52,4.9,5.42,5.6,5.659999999999999,3.45,0.009,0.0,0.0
410,2,4.933333333333334,4.533333333333333,0.3333333333333333,-0.1333333333333333,5.433333333333334,4.966666666666667,5.8,5.966666666666666,5.366666666666667,3.583333333333333,0.015,0.0,0.0
411,2,4.800000000000001,4.699999999999999,0.35,-0.05,5.5,4.9,5.85,5.9,5.449999999999999,3.5250000000000004,0.01,0.0,0.0
412,2,4.933333333333334,4.7,0.3666666666666667,-0.1333333333333333,5.533333333333334,4.9,5.6000000000000005,5.900000000000001,5.733333333333333,3.516666666666667,0.0,0.0,0.0
413,2,4.85,4.6,0.35,-0.1,5.4,4.9,5.45,5.85,5.6,3.5,-0.007,0.0,0.0
414,2,4.833333333333333,4.6,0.3333333333333333,-0.0666666666666666,5.400000000000001,4.9,5.3,5.633333333333333,5.766666666666667,3.5500000000000003,-0.009,0.0,0.0
415,2,4.95,4.8,0.35,-0.15,5.5,4.85,5.3,5.35,5.9,3.625,-0.009,0.0,0.0
416,1,4.94,4.68,0.3,-0.16,5.54,4.86,5.220000000000001,5.4,5.58,3.5,-0.004,0.0,0.0
417,2,4.9,4.6,0.3333333333333333,-0.1,5.400000000000001,4.966666666666667,5.566666666666666,5.8,5.3,3.516666666666667,0.008,0.0,0.0
418,2,4.9,4.6,0.3,-0.1,5.5,4.9,5.7,5.95,5.6,3.6,0.015,0.0,0.0
419,2,5.0,4.733333333333333,0.3,-0.1,5.599999999999999,4.9,5.666666666666667,6.033333333333334,5.666666666666667,3.466666666666667,0.015,0.0,0.0
420,2,4.85,4.55,0.35,-0.15,5.55,4.9,5.55,5.95,5.65,3.525,0.0,0.0,0.0
421,2,4.866666666666667,4.6,0.3333333333333333,-0.1333333333333333,5.400000000000001,4.933333333333334,5.333333333333333,5.933333333333334,5.866666666666667,3.5666666666666664,-0.018,0.0,0.0
422,2,4.75,4.699999999999999,0.4,-0.1,5.5,4.9,5.05,5.55,5.9,3.55,-0.015,0.0,0.0
423,2,4.933333333333334,4.733333333333333,0.3,-0.1,5.599999999999999,4.9,5.1,5.433333333333334,5.6000000000000005,3.516666666666667,-0.008,0.0,0.0
424,2,5.0,4.6,0.3,-0.1,5.45,4.9,5.15,5.25,5.3,3.5,-0.005,0.0,0.0
425,1,5.0200000000000005,4.6,0.36,-0.14,5.42,4.9,5.48,5.58,5.4,3.58,0.004,0.0,0.0
426,2,4.8,4.8,0.3333333333333333,-0.1666666666666666,5.566666666666666,4.9,5.766666666666667,5.866666666666667,5.666666666666667,3.5,0.012,0.0,0.0
427,2,4.9,4.6,0.3,-0.1,5.55,4.9,5.6,6.0,5.8,3.5,0.006,0.0,0.0
428,2,4.666666666666667,4.6,0.3333333333333333,-0.0666666666666666,5.433333333333334,4.933333333333334,5.566666666666666,6.033333333333334,5.900000000000001,3.533333333333333,0.0,0.0,0.0
