,ts,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF
197,2022-09-13 20:27:46.400,4.7,4.0,0.3,-0.1,4.7,4.7,0.6,0.2,5.6,3.3
198,2022-09-13 20:27:46.600,4.7,4.0,0.4,-0.1,4.8,4.8,0.7,0.3,5.6,3.3
199,2022-09-13 20:27:46.800,4.7,4.0,0.4,-0.1,4.8,4.7,0.6,0.2,5.5,3.3
200,2022-09-13 20:27:47.000,4.7,4.0,0.3,-0.1,4.8,4.8,0.7,0.3,5.5,3.3
201,2022-09-13 20:27:47.200,4.7,4.0,0.3,-0.1,4.7,4.8,0.7,0.3,5.5,3.3
202,2022-09-13 20:27:47.400,4.6,4.0,0.4,-0.1,4.7,4.7,0.6,0.2,5.6,3.3
203,2022-09-13 20:27:47.600,4.8,3.9,0.3,-0.2,4.7,4.7,0.6,0.2,5.5,3.3
204,2022-09-13 20:27:47.800,4.5,4.0,0.4,-0.1,4.7,4.8,0.7,0.2,5.5,3.3
205,2022-09-13 20:27:48.000,4.6,3.9,0.3,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
206,2022-09-13 20:27:48.200,4.6,3.9,0.2,-0.2,4.8,4.8,0.7,0.2,5.5,3.3
207,2022-09-13 20:27:48.400,4.6,4.0,0.2,-0.2,4.8,4.8,0.8,0.4,5.5,3.3
208,2022-09-13 20:27:48.600,4.8,4.0,0.4,-0.1,4.7,4.7,0.7,0.4,5.6,3.3
209,2022-09-13 20:27:48.800,4.8,4.0,0.4,-0.1,4.8,4.7,0.5,0.2,5.6,3.3
210,2022-09-13 20:27:49.000,4.5,4.0,0.3,-0.1,4.7,4.7,0.7,0.4,5.6,3.3
211,2022-09-13 20:27:49.200,4.6,3.9,0.3,-0.1,4.9,4.8,0.8,0.4,5.6,3.3
212,2022-09-13 20:27:49.400,4.7,3.9,0.3,-0.2,4.8,4.7,0.8,0.5,5.5,3.3
213,2022-09-13 20:27:49.600,4.6,4.0,0.4,-0.1,4.8,4.7,0.7,0.5,5.6,3.3
214,2022-09-13 20:27:49.800,4.7,4.0,0.3,-0.1,4.8,4.7,0.8,0.5,5.5,3.3
215,2022-09-13 20:27:50.000,4.5,4.0,0.3,-0.1,4.8,4.7,0.7,0.5,5.5,3.3
216,2022-09-13 20:27:50.200,4.7,4.0,0.4,-0.2,4.8,4.7,0.6,0.4,5.5,3.3
217,2022-09-13 20:27:50.400,4.7,4.0,0.3,-0.1,4.8,4.7,0.5,0.2,5.5,3.25
218,2022-09-13 20:27:50.600,4.6,4.0,0.4,-0.1,4.8,4.7,0.5,0.2,5.5,3.3
219,2022-09-13 20:27:50.800,4.7,4.0,0.4,-0.1,4.7,4.7,0.4,0.2,5.6,3.3
220,2022-09-13 20:27:51.000,4.7,3.9,0.4,0.0,4.8,4.8,0.5,0.3,5.5,3.3
221,2022-09-13 20:27:51.200,4.6,4.0,0.3,0.0,4.8,4.8,0.4,0.3,5.5,3.3
222,2022-09-13 20:27:51.400,4.6,4.0,0.3,-0.2,4.7,4.7,0.6,0.2,5.6,3.25
223,2022-09-13 20:27:51.600,4.7,3.9,0.3,-0.1,4.8,4.7,0.6,0.2,5.5,3.3
224,2022-09-13 20:27:51.800,4.7,4.0,0.4,-0.1,4.7,4.7,0.5,0.2,5.6,3.3
225,2022-09-13 20:27:52.000,4.7,4.0,0.3,-0.1,4.7,4.8,0.4,0.3,5.5,3.3
226,2022-09-13 20:27:52.200,4.7,4.0,0.3,-0.1,4.8,4.8,0.5,0.4,5.5,3.3
227,2022-09-13 20:27:52.400,4.6,4.0,0.3,-0.1,4.8,4.8,0.5,0.2,5.5,3.3
228,2022-09-13 20:27:52.600,4.7,3.9,0.3,-0.1,4.7,4.8,0.6,0.2,5.6,3.3
229,2022-09-13 20:27:52.800,4.6,4.0,0.4,-0.1,4.8,4.8,0.5,0.2,5.5,3.3
230,2022-09-13 20:27:53.000,4.7,4.0,0.3,-0.1,4.7,4.8,0.5,0.2,5.6,3.3
231,2022-09-13 20:27:53.200,4.7,4.0,0.3,-0.1,4.8,4.8,0.5,0.2,5.5,3.3
232,2022-09-13 20:27:53.400,4.5,3.9,0.4,-0.1,4.7,4.8,0.4,0.2,5.5,3.3
233,2022-09-13 20:27:53.600,4.6,4.0,0.3,-0.1,4.7,4.8,0.5,0.2,5.5,3.3
234,2022-09-13 20:27:53.800,4.7,4.0,0.3,-0.1,4.8,4.7,0.5,0.3,5.5,3.3
235,2022-09-13 20:27:54.000,4.5,4.0,0.4,-0.1,4.8,4.7,0.5,0.3,5.5,3.3
