,timestamp,Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm].1,FileName
1197,2022-09-24 18:17:31,24,18,17,31,0.0,143.099,236.744,483.729,472.048,0.004,-0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1198,2022-09-24 18:17:31,24,18,17,31,0.0,144.752,207.806,483.185,465.839,0.0,-0.138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1199,2022-09-24 18:17:32,24,18,17,32,0.0,143.573,286.813,483.435,486.662,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1200,2022-09-24 18:17:32,24,18,17,32,0.0,143.499,351.813,483.508,503.417,0.0,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1201,2022-09-24 18:17:33,24,18,17,33,0.0,144.173,285.682,483.239,505.414,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1202,2022-09-24 18:17:33,24,18,17,33,0.0,146.537,247.734,483.534,477.725,-0.01,-0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1203,2022-09-24 18:17:34,24,18,17,34,0.0,146.491,245.49,483.948,471.958,-0.01,-0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1204,2022-09-24 18:17:35,24,18,17,35,0.0,143.381,246.058,483.473,469.679,0.0,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1205,2022-09-24 18:17:35,24,18,17,35,0.0,142.125,154.276,481.56,477.707,0.0,-0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1206,2022-09-24 18:17:36,24,18,17,36,0.0,140.378,214.58,481.685,469.131,0.006,-0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1207,2022-09-24 18:17:36,24,18,17,36,0.0,140.676,233.303,482.938,474.523,0.009,-0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1208,2022-09-24 18:17:37,24,18,17,37,0.0,142.503,243.728,484.614,479.271,0.01,-0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1209,2022-09-24 18:17:37,24,18,17,37,0.0,144.493,246.045,485.818,477.85,0.006,-0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1210,2022-09-24 18:17:38,24,18,17,38,0.0,147.283,248.397,486.458,480.298,0.0,-0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1211,2022-09-24 18:17:38,24,18,17,38,0.0,148.971,285.566,487.363,471.212,-0.004,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1212,2022-09-24 18:17:39,24,18,17,39,0.0,149.143,225.098,486.173,469.17,-0.008,-0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1213,2022-09-24 18:17:40,24,18,17,40,0.0,146.659,224.041,484.382,460.992,-0.007,-0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1214,2022-09-24 18:17:40,24,18,17,40,0.0,144.079,239.709,482.579,462.806,-0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1215,2022-09-24 18:17:41,24,18,17,41,0.0,142.256,255.711,481.871,476.774,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1216,2022-09-24 18:17:41,24,18,17,41,0.0,142.211,273.334,480.549,484.887,-0.005,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1217,2022-09-24 18:17:42,24,18,17,42,0.0,142.64,263.409,480.218,477.262,-0.006,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1218,2022-09-24 18:17:42,24,18,17,42,0.0,142.978,259.006,479.509,476.327,-0.012,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1219,2022-09-24 18:17:43,24,18,17,43,0.0,140.843,229.935,479.162,460.387,-0.003,-0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1220,2022-09-24 18:17:44,24,18,17,44,0.0,140.52,262.486,479.056,464.996,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1221,2022-09-24 18:17:44,24,18,17,44,0.0,138.323,271.084,476.872,465.816,-0.005,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
