,ts,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF
208,2022-09-24 18:11:49.000,4.7,4.2,0.4,-0.1,5.0,4.9,0.3,0.2,5.3,3.1
209,2022-09-24 18:11:49.200,4.6,4.1,0.4,-0.1,5.0,4.9,0.4,0.2,5.4,3.1
210,2022-09-24 18:11:49.400,4.7,4.2,0.3,-0.1,5.0,4.9,0.7,0.4,5.3,3.05
211,2022-09-24 18:11:49.600,4.6,4.2,0.3,-0.1,5.0,4.9,1.1,0.8,5.3,3.0
212,2022-09-24 18:11:49.800,4.6,4.2,0.4,-0.1,5.0,4.9,0.9,0.7,5.3,3.0
213,2022-09-24 18:11:50.000,4.6,4.2,0.3,-0.1,5.0,4.9,0.9,0.7,5.3,3.05
214,2022-09-24 18:11:50.200,4.7,4.2,0.4,-0.1,5.0,4.9,0.4,0.2,5.3,3.1
215,2022-09-24 18:11:50.400,4.6,4.2,0.3,0.0,5.0,4.9,0.2,0.2,5.3,3.05
216,2022-09-24 18:11:50.600,4.7,4.2,0.3,-0.1,5.0,4.9,0.4,0.2,5.3,3.0
217,2022-09-24 18:11:50.800,4.6,4.2,0.4,-0.1,5.0,4.9,0.3,0.3,5.3,3.0
218,2022-09-24 18:11:51.000,4.6,4.2,0.3,-0.1,4.9,4.9,0.4,0.3,5.3,3.05
219,2022-09-24 18:11:51.200,4.7,4.2,0.3,-0.1,5.0,4.8,0.3,0.3,5.3,3.05
220,2022-09-24 18:11:51.400,4.5,4.1,0.3,-0.2,5.0,4.9,0.3,0.2,5.3,3.05
221,2022-09-24 18:11:51.600,4.8,4.2,0.4,-0.1,5.0,4.9,0.4,0.2,5.3,3.05
222,2022-09-24 18:11:51.800,4.7,4.2,0.4,-0.1,5.0,4.8,0.3,0.2,5.3,3.05
223,2022-09-24 18:11:52.000,4.6,4.2,0.4,-0.1,5.0,4.9,0.4,0.3,5.3,3.05
224,2022-09-24 18:11:52.200,4.7,4.2,0.4,-0.1,5.0,4.8,0.4,0.2,5.3,3.05
225,2022-09-24 18:11:52.400,4.7,4.1,0.3,-0.1,5.0,4.9,0.4,0.2,5.3,3.0
226,2022-09-24 18:11:52.600,4.5,4.2,0.4,-0.1,5.0,4.9,0.2,0.3,5.3,3.05
227,2022-09-24 18:11:52.800,4.7,4.1,0.3,0.0,5.0,4.9,0.4,0.2,5.3,3.1
228,2022-09-24 18:11:53.000,4.6,4.2,0.4,-0.1,5.0,4.9,0.3,0.3,5.3,3.05
229,2022-09-24 18:11:53.200,4.6,4.1,0.3,-0.1,5.0,4.9,0.4,0.4,5.3,3.0
230,2022-09-24 18:11:53.400,4.7,4.2,0.3,-0.1,5.0,4.9,0.4,0.5,5.3,3.0
231,2022-09-24 18:11:53.600,4.6,4.2,0.3,-0.1,5.0,4.9,0.4,1.5,5.3,3.1
232,2022-09-24 18:11:53.800,4.7,4.2,0.3,-0.3,5.0,4.9,0.4,0.5,5.3,3.05
233,2022-09-24 18:11:54.000,4.7,4.2,0.3,-0.3,5.0,4.8,0.4,0.2,5.3,3.1
234,2022-09-24 18:11:54.200,4.6,4.2,0.4,-0.1,5.0,4.9,0.4,0.2,5.4,3.05
235,2022-09-24 18:11:54.400,4.6,4.1,0.4,-0.1,5.0,4.9,0.4,0.3,5.4,3.05
236,2022-09-24 18:11:54.600,4.7,4.2,0.3,-0.2,5.0,4.9,0.4,0.3,5.3,3.05
